X,Y,Z
454631.08,6504968.18,0.0499999999999972
454631.28,6504967.35,0.170000000000002
454631.46,6504966.59,0.0399999999999991
454631.66,6504965.75,0.0899999999999963
454631.85,6504964.97,0.170000000000002
454632.05,6504964.18,0.18
454632.26,6504963.31,0.0399999999999991
454632.64,6504961.74,0.109999999999999
454632.84,6504960.9,0
454633.23,6504959.29,-0.00999999999999801
454633.81,6504956.91,0.0700000000000003
454633.99,6504956.17,0.109999999999999
454634.19,6504955.32,-0.00999999999999801
454634.38,6504954.54,0.119999999999997
454635.94,6504948.11,0.119999999999997
454636.13,6504947.32,0.0700000000000003
454636.53,6504945.68,0.0399999999999991
454636.93,6504944.05,0.200000000000003
454637.11,6504943.3,0.18
454637.32,6504942.44,0.130000000000003
454637.7,6504940.84,0.140000000000001
454637.9,6504940.04,0.219999999999999
454638.29,6504938.42,0.210000000000001
454638.68,6504936.82,0.159999999999997
454638.88,6504935.98,0.18
454639.27,6504934.38,0.0399999999999991
454639.65,6504932.81,0.00999999999999801
454639.85,6504931.99,0.0300000000000011
454640.04,6504931.2,0.0600000000000023
454640.24,6504930.4,0.00999999999999801
454640.44,6504929.56,0.0399999999999991
454640.61,6504928.83,0.109999999999999
454640.82,6504927.97,0.119999999999997
454641.2,6504926.39,0.00999999999999801
454641.6,6504924.78,0.0700000000000003
454641.79,6504923.98,0.170000000000002
454641.99,6504923.13,0.170000000000002
454642.18,6504922.39,0.32
454642.58,6504920.71,0.210000000000001
454643.36,6504917.51,0.130000000000003
454643.56,6504916.69,0.130000000000003
454643.75,6504915.88,0.0300000000000011
454643.95,6504915.07,0.140000000000001
454644.14,6504914.26,-0.00999999999999801
454644.34,6504913.46,0.0499999999999972
454644.55,6504912.59,0.00999999999999801
454644.73,6504911.84,-0.0399999999999991
454644.94,6504910.99,0
454645.13,6504910.22,0.0700000000000003
454645.32,6504909.43,0.109999999999999
454645.52,6504908.6,0.0600000000000023
454645.71,6504907.82,0.0899999999999963
454645.9,6504907.01,0.0600000000000023
454646.1,6504906.2,0.119999999999997
454646.29,6504905.42,0.0799999999999983
454646.49,6504904.58,0.140000000000001
454646.68,6504903.8,0.0799999999999983
454646.88,6504903.0,0
454647.08,6504902.17,0.109999999999999
454647.47,6504900.56,0.0799999999999983
454647.66,6504899.74,0.18
454647.85,6504899.0,0.170000000000002
454648.05,6504898.15,0.210000000000001
454648.24,6504897.35,0.219999999999999
454648.44,6504896.54,0.170000000000002
454648.84,6504894.9,0.159999999999997
454649.63,6504891.65,0.0399999999999991
454649.82,6504890.86,0.130000000000003
454650.22,6504889.22,0.109999999999999
454650.61,6504887.61,0.280000000000001
454651.2,6504885.16,0.109999999999999
454651.78,6504882.75,0.100000000000001
454651.97,6504881.99,0.0799999999999983
454652.36,6504880.36,0.0600000000000023
454652.56,6504879.56,-0.00999999999999801
454652.76,6504878.72,0.0399999999999991
454625.14,6504995.78,0.0600000000000023
454625.33,6504994.99,0.0399999999999991
454625.52,6504994.18,0.149999999999999
454625.91,6504992.58,0.0399999999999991
454626.3,6504990.98,0.149999999999999
454626.7,6504989.34,0.0499999999999972
454626.89,6504988.57,0.0399999999999991
454627.09,6504987.73,0.0600000000000023
454627.47,6504986.17,0.100000000000001
454628.05,6504983.76,0.0899999999999963
454628.24,6504982.98,0.189999999999998
454628.43,6504982.2,0.100000000000001
454628.82,6504980.59,0.210000000000001
454629.02,6504979.77,0.25
454629.6,6504977.37,0.189999999999998
454629.79,6504976.56,0.119999999999997
454629.99,6504975.75,0.109999999999999
454630.19,6504974.93,0.0700000000000003
454630.38,6504974.14,0.140000000000001
454630.96,6504971.74,0.130000000000003
454631.74,6504968.5,-0.00999999999999801
454631.93,6504967.72,0.0899999999999963
454632.14,6504966.88,0.119999999999997
454632.33,6504966.09,0.0600000000000023
454633.11,6504962.86,0.0200000000000031
454633.69,6504960.49,0.0799999999999983
454634.08,6504958.88,0.109999999999999
454634.27,6504958.07,0.109999999999999
454634.66,6504956.47,0.0899999999999963
454634.85,6504955.69,0.170000000000002
454635.04,6504954.88,0.159999999999997
454635.25,6504954.05,0.189999999999998
454635.82,6504951.67,0.369999999999997
454636.23,6504950.02,0.0799999999999983
454636.42,6504949.22,0.170000000000002
454636.61,6504948.42,0.119999999999997
454636.81,6504947.59,0.0399999999999991
454637.0,6504946.82,0.0499999999999972
454637.39,6504945.21,0.149999999999999
454637.78,6504943.59,0.159999999999997
454638.37,6504941.17,0.130000000000003
454638.56,6504940.38,0.210000000000001
454638.76,6504939.55,0.100000000000001
454638.95,6504938.76,0.100000000000001
454639.14,6504937.97,0.130000000000003
454639.34,6504937.14,0.109999999999999
454639.54,6504936.35,0.130000000000003
454640.51,6504932.35,0.0300000000000011
454640.7,6504931.56,0.0499999999999972
454641.48,6504928.31,0.0700000000000003
454641.67,6504927.54,0.0899999999999963
454641.88,6504926.69,0.0899999999999963
454642.07,6504925.9,0.100000000000001
454642.26,6504925.1,0.140000000000001
454642.46,6504924.29,0.280000000000001
454643.05,6504921.87,0.259999999999998
454643.23,6504921.09,0.200000000000003
454643.43,6504920.27,0.289999999999999
454644.42,6504916.19,0.0899999999999963
454645.01,6504913.77,0.00999999999999801
454645.2,6504912.96,0.0300000000000011
454645.59,6504911.37,0.0300000000000011
454645.78,6504910.58,0.0600000000000023
454645.97,6504909.78,0.130000000000003
454646.17,6504908.99,0.149999999999999
454646.56,6504907.36,0.100000000000001
454646.76,6504906.56,0.00999999999999801
454647.14,6504904.95,0.109999999999999
454647.54,6504903.32,0.0700000000000003
454647.73,6504902.53,0.130000000000003
454647.93,6504901.72,0.119999999999997
454648.32,6504900.11,0.18
454648.52,6504899.26,0.159999999999997
454649.11,6504896.86,0.130000000000003
454649.3,6504896.07,0.149999999999999
454649.5,6504895.24,0.189999999999998
454649.69,6504894.44,0.0899999999999963
454649.89,6504893.62,0.0600000000000023
454650.09,6504892.8,0.119999999999997
454650.28,6504892.0,0.0799999999999983
454650.87,6504889.58,0.210000000000001
454651.46,6504887.15,0.119999999999997
454652.04,6504884.74,0.0499999999999972
454652.24,6504883.92,0.0200000000000031
454652.63,6504882.31,-0.0300000000000011
454652.83,6504881.51,0.0600000000000023
454653.61,6504878.25,0.0200000000000031
454653.81,6504877.46,0.0300000000000011
454654.0,6504876.67,0.0600000000000023
454654.2,6504875.81,-0.00999999999999801
454654.39,6504875.02,0.0499999999999972
454625.11,6504999.92,0.229999999999997
454625.51,6504998.28,0.0799999999999983
454625.69,6504997.51,0.159999999999997
454625.89,6504996.7,0.0799999999999983
454626.09,6504995.86,0.189999999999998
454626.47,6504994.28,0.229999999999997
454626.68,6504993.45,0.0899999999999963
454626.86,6504992.7,0.200000000000003
454627.25,6504991.09,0.149999999999999
454627.44,6504990.28,0.0799999999999983
454627.64,6504989.47,0.0600000000000023
454628.02,6504987.88,0.0799999999999983
454628.22,6504987.07,0.0499999999999972
454628.4,6504986.32,0.140000000000001
454628.61,6504985.46,0.0499999999999972
454628.79,6504984.71,0.140000000000001
454628.99,6504983.89,0.140000000000001
454629.19,6504983.07,0.200000000000003
454629.77,6504980.69,0.189999999999998
454629.96,6504979.89,0.280000000000001
454630.35,6504978.26,0.130000000000003
454630.56,6504977.43,0.149999999999999
454630.75,6504976.63,0.00999999999999801
454630.94,6504975.86,0.0899999999999963
454631.14,6504975.04,0.0600000000000023
454631.33,6504974.25,0.109999999999999
454631.52,6504973.45,0.140000000000001
454631.73,6504972.62,0.0899999999999963
454632.31,6504970.19,-0.0200000000000031
454633.08,6504967.01,0.259999999999998
454633.28,6504966.18,0.0600000000000023
454633.47,6504965.42,0.0399999999999991
454633.67,6504964.59,0.130000000000003
454633.86,6504963.81,0.109999999999999
454634.05,6504963.0,0.0600000000000023
454634.25,6504962.18,0.0499999999999972
454634.43,6504961.43,0.109999999999999
454634.63,6504960.6,0.0899999999999963
454635.02,6504959.01,0.130000000000003
454635.23,6504958.17,0.100000000000001
454635.61,6504956.58,0.0700000000000003
454635.81,6504955.77,0.189999999999998
454635.99,6504955.0,0.280000000000001
454636.2,6504954.15,0.170000000000002
454636.4,6504953.34,0.229999999999997
454636.59,6504952.53,0.109999999999999
454637.17,6504950.14,0.0200000000000031
454637.56,6504948.53,0.100000000000001
454638.54,6504944.5,0.0899999999999963
454638.74,6504943.65,0.170000000000002
454638.93,6504942.88,0.18
454639.32,6504941.25,0.0399999999999991
454639.71,6504939.67,0.0799999999999983
454639.9,6504938.86,0.0300000000000011
454640.09,6504938.08,0.0200000000000031
454640.29,6504937.27,0.00999999999999801
454640.68,6504935.67,0
454641.06,6504934.07,0.0300000000000011
454641.46,6504932.42,0.0499999999999972
454641.85,6504930.83,0.0899999999999963
454642.04,6504930.03,0.0499999999999972
454642.24,6504929.23,0.100000000000001
454642.45,6504928.36,0.0399999999999991
454642.63,6504927.59,0.0700000000000003
454642.83,6504926.79,0.18
454643.02,6504925.98,0.140000000000001
454643.21,6504925.23,0.25
454643.42,6504924.37,0.240000000000002
454643.81,6504922.76,0.159999999999997
454644.01,6504921.93,0.149999999999999
454644.19,6504921.15,0.0899999999999963
454644.78,6504918.74,0.0799999999999983
454644.98,6504917.89,0.170000000000002
454645.17,6504917.12,0.0600000000000023
454645.37,6504916.28,0.00999999999999801
454645.57,6504915.48,0.0399999999999991
454645.75,6504914.73,0.0200000000000031
454645.96,6504913.89,-0.00999999999999801
454646.15,6504913.1,0.0499999999999972
454646.34,6504912.31,0.100000000000001
454646.54,6504911.47,0.149999999999999
454646.73,6504910.71,0.0899999999999963
454647.52,6504907.43,0.100000000000001
454647.91,6504905.83,0
454648.1,6504905.0,0.130000000000003
454648.29,6504904.23,0.159999999999997
454648.5,6504903.39,0.170000000000002
454648.7,6504902.57,0.100000000000001
454648.88,6504901.8,0.149999999999999
454649.09,6504900.96,0.240000000000002
454649.27,6504900.22,0.229999999999997
454649.47,6504899.38,0.270000000000003
454649.67,6504898.54,0.219999999999999
454650.07,6504896.92,0.149999999999999
454650.65,6504894.49,0.0600000000000023
454650.85,6504893.7,0.119999999999997
454651.05,6504892.87,0.100000000000001
454651.24,6504892.08,0.130000000000003
454651.43,6504891.3,0.119999999999997
454652.41,6504887.26,0.00999999999999801
454652.61,6504886.43,0.00999999999999801
454652.99,6504884.84,0
454654.78,6504877.48,0.0799999999999983
454655.15,6504875.91,0.0899999999999963
454655.35,6504875.12,0.109999999999999
454626.72,6504997.76,0.0899999999999963
454626.9,6504997.0,0.170000000000002
454627.49,6504994.59,0.200000000000003
454627.68,6504993.79,0.100000000000001
454628.46,6504990.6,0.0300000000000011
454629.04,6504988.18,0.0399999999999991
454629.24,6504987.36,0.0399999999999991
454629.62,6504985.79,0.189999999999998
454629.81,6504984.99,0.210000000000001
454630.21,6504983.36,0.18
454630.4,6504982.58,0.280000000000001
454630.6,6504981.74,0.329999999999998
454630.8,6504980.94,0.210000000000001
454631.38,6504978.54,-0.00999999999999801
454631.57,6504977.72,0.0300000000000011
454631.76,6504976.94,0.119999999999997
454631.96,6504976.14,0.149999999999999
454632.35,6504974.51,0.00999999999999801
454632.75,6504972.89,0.0300000000000011
454632.94,6504972.11,-0.0300000000000011
454633.14,6504971.29,-0.00999999999999801
454633.51,6504969.73,0.0600000000000023
454633.71,6504968.92,0.200000000000003
454633.9,6504968.12,0.0700000000000003
454634.09,6504967.32,0.210000000000001
454634.48,6504965.73,0.0300000000000011
454634.68,6504964.89,0.100000000000001
454634.87,6504964.12,0.0899999999999963
454635.27,6504962.47,0.0799999999999983
454635.46,6504961.7,0.119999999999997
454635.65,6504960.91,0.119999999999997
454636.04,6504959.29,0.0600000000000023
454636.24,6504958.46,0.140000000000001
454637.01,6504955.27,0.210000000000001
454637.41,6504953.64,0.0600000000000023
454637.6,6504952.85,0.210000000000001
454637.8,6504952.03,0.0399999999999991
454638.19,6504950.41,0.0799999999999983
454638.39,6504949.59,0.119999999999997
454638.58,6504948.82,0.149999999999999
454638.97,6504947.21,0.149999999999999
454639.56,6504944.79,0.00999999999999801
454639.75,6504944.01,0.149999999999999
454639.94,6504943.21,0.0700000000000003
454640.34,6504941.57,-0.00999999999999801
454640.52,6504940.8,0.0799999999999983
454640.71,6504940.02,0.119999999999997
454641.31,6504937.57,0.0300000000000011
454641.69,6504935.97,-0.100000000000001
454641.89,6504935.14,0.0399999999999991
454642.28,6504933.53,0.140000000000001
454642.68,6504931.91,0.0499999999999972
454643.26,6504929.52,0.0600000000000023
454643.45,6504928.7,0.189999999999998
454643.65,6504927.9,0.210000000000001
454643.84,6504927.1,0.210000000000001
454644.82,6504923.05,0.0799999999999983
454645.22,6504921.42,0.0300000000000011
454645.42,6504920.62,0.100000000000001
454645.61,6504919.82,0.100000000000001
454645.99,6504918.24,0.130000000000003
454646.19,6504917.42,0.0399999999999991
454646.38,6504916.64,0.0899999999999963
454647.17,6504913.38,0.140000000000001
454647.56,6504911.78,0.119999999999997
454647.95,6504910.17,0.0600000000000023
454648.14,6504909.36,0.100000000000001
454648.34,6504908.53,0.0499999999999972
454648.54,6504907.73,0.100000000000001
454649.31,6504904.55,0.25
454649.51,6504903.71,0.130000000000003
454649.9,6504902.12,0.259999999999998
454651.08,6504897.23,0.0700000000000003
454651.48,6504895.61,0.0399999999999991
454651.86,6504894.03,0.119999999999997
454652.06,6504893.21,0.130000000000003
454652.26,6504892.38,0.0300000000000011
454652.45,6504891.6,0.0499999999999972
454652.64,6504890.8,0.159999999999997
454652.84,6504889.97,0
454653.42,6504887.56,0.0799999999999983
454653.81,6504885.96,0.130000000000003
454654.01,6504885.14,0.0399999999999991
454654.21,6504884.31,0.0600000000000023
454654.41,6504883.5,0.0600000000000023
454654.81,6504881.86,0.0600000000000023
454655.19,6504880.26,0.159999999999997
454655.38,6504879.48,0.119999999999997
454655.58,6504878.67,0.170000000000002
454655.78,6504877.82,0.170000000000002
454655.97,6504877.05,0.109999999999999
454656.18,6504876.22,0.189999999999998
454627.48,6504999.62,0.140000000000001
454627.86,6504998.06,0.0899999999999963
454628.05,6504997.24,0.18
454628.25,6504996.45,0.0399999999999991
454628.44,6504995.64,0.0200000000000031
454628.83,6504994.06,-0.0499999999999972
454629.03,6504993.24,-0.0399999999999991
454629.22,6504992.45,-0.0600000000000023
454629.41,6504991.63,0.0300000000000011
454629.79,6504990.07,0.0399999999999991
454629.99,6504989.24,0.109999999999999
454630.97,6504985.22,0.259999999999998
454631.35,6504983.64,0.18
454632.14,6504980.37,-0.00999999999999801
454632.33,6504979.6,0.0200000000000031
454632.53,6504978.76,0.0700000000000003
454633.5,6504974.75,-0.109999999999999
454633.88,6504973.2,-0.00999999999999801
454634.27,6504971.58,0.189999999999998
454634.46,6504970.81,0.170000000000002
454634.66,6504969.97,0.219999999999999
454634.85,6504969.18,0.0700000000000003
454635.05,6504968.38,0.0799999999999983
454635.25,6504967.54,0.100000000000001
454635.83,6504965.17,0.0799999999999983
454636.02,6504964.38,0.0399999999999991
454636.23,6504963.51,0.130000000000003
454636.41,6504962.74,0.170000000000002
454636.61,6504961.93,0.119999999999997
454636.81,6504961.09,0.0700000000000003
454637.0,6504960.33,0.119999999999997
454637.2,6504959.51,0.130000000000003
454637.58,6504957.94,0.219999999999999
454637.97,6504956.31,0.0799999999999983
454638.17,6504955.49,0.109999999999999
454638.37,6504954.66,0.0799999999999983
454638.57,6504953.88,0.130000000000003
454638.77,6504953.05,0.0799999999999983
454638.95,6504952.25,0.0600000000000023
454639.15,6504951.47,0.109999999999999
454639.35,6504950.65,0.119999999999997
454639.74,6504949.02,0.0399999999999991
454639.92,6504948.27,0.0899999999999963
454640.32,6504946.61,0.00999999999999801
454640.51,6504945.86,0.0499999999999972
454640.7,6504945.05,0.0899999999999963
454640.9,6504944.23,0.0600000000000023
454641.09,6504943.47,0.0200000000000031
454641.29,6504942.63,0.0899999999999963
454641.88,6504940.2,0
454642.06,6504939.45,0.100000000000001
454642.27,6504938.59,0.0600000000000023
454642.46,6504937.79,0.0399999999999991
454642.65,6504937.0,0.159999999999997
454642.86,6504936.14,0.0200000000000031
454643.04,6504935.41,0.0899999999999963
454643.24,6504934.58,0.109999999999999
454643.44,6504933.76,0.140000000000001
454644.02,6504931.38,0.240000000000002
454644.21,6504930.57,0.109999999999999
454644.42,6504929.71,0.18
454644.81,6504928.12,0.140000000000001
454645.01,6504927.28,0.0700000000000003
454645.4,6504925.66,0.0300000000000011
454645.59,6504924.89,0.0799999999999983
454645.78,6504924.09,0
454645.98,6504923.27,0.0600000000000023
454646.16,6504922.51,0.0799999999999983
454646.37,6504921.67,0.0700000000000003
454646.95,6504919.26,0.130000000000003
454647.14,6504918.5,0.0899999999999963
454647.54,6504916.84,0.0200000000000031
454647.72,6504916.09,0.159999999999997
454648.12,6504914.45,0.0799999999999983
454648.52,6504912.79,0.0499999999999972
454648.71,6504912.02,0.100000000000001
454648.91,6504911.18,0.109999999999999
454649.29,6504909.61,0.140000000000001
454649.68,6504907.99,0.130000000000003
454649.88,6504907.17,0.200000000000003
454650.27,6504905.57,0.240000000000002
454650.48,6504904.72,0.200000000000003
454650.67,6504903.93,0.25
454652.23,6504897.49,0.0499999999999972
454652.43,6504896.67,0.0300000000000011
454652.63,6504895.85,0.0700000000000003
454653.01,6504894.26,0.0499999999999972
454653.21,6504893.45,0.0700000000000003
454653.99,6504890.23,0.00999999999999801
454654.38,6504888.62,0.149999999999999
454654.58,6504887.77,0.0499999999999972
454654.97,6504886.16,0.0799999999999983
454655.17,6504885.34,0.109999999999999
454655.36,6504884.57,0.0499999999999972
454655.56,6504883.74,0.109999999999999
454655.76,6504882.92,0.119999999999997
454655.95,6504882.15,0.200000000000003
454656.15,6504881.3,0.210000000000001
454656.75,6504878.84,0.140000000000001
454656.93,6504878.1,0.229999999999997
454657.13,6504877.24,0.0799999999999983
454657.33,6504876.44,0.18
454657.52,6504875.67,0.210000000000001
454628.41,6504999.7,0.140000000000001
454628.99,6504997.31,-0.0399999999999991
454629.38,6504995.69,0
454629.58,6504994.89,-0.0700000000000003
454629.77,6504994.09,-0.0700000000000003
454629.97,6504993.29,0.0300000000000011
454630.36,6504991.67,0.109999999999999
454630.56,6504990.86,0.100000000000001
454630.75,6504990.06,0.130000000000003
454630.94,6504989.28,0.200000000000003
454631.72,6504986.05,0.210000000000001
454631.91,6504985.26,0.159999999999997
454632.31,6504983.63,0.0600000000000023
454632.5,6504982.84,0.0700000000000003
454632.7,6504982.03,0.00999999999999801
454632.89,6504981.2,0
454633.08,6504980.44,0.0700000000000003
454633.47,6504978.82,0.0200000000000031
454633.66,6504978.04,0.0399999999999991
454633.85,6504977.25,0.0399999999999991
454634.05,6504976.45,-0.00999999999999801
454634.43,6504974.84,0.0200000000000031
454634.62,6504974.08,0.140000000000001
454634.82,6504973.24,0.219999999999999
454635.01,6504972.46,0.210000000000001
454635.41,6504970.82,0.130000000000003
454635.59,6504970.05,0.210000000000001
454635.99,6504968.43,0.0600000000000023
454636.18,6504967.62,0.109999999999999
454636.39,6504966.77,-0.00999999999999801
454636.58,6504966.0,0.159999999999997
454636.78,6504965.19,0.109999999999999
454636.97,6504964.38,0.100000000000001
454637.35,6504962.79,0.149999999999999
454637.55,6504961.98,0.170000000000002
454637.75,6504961.18,0.159999999999997
454637.93,6504960.39,0.210000000000001
454638.14,6504959.58,0.140000000000001
454638.33,6504958.76,0.229999999999997
454638.53,6504957.94,0.0200000000000031
454638.72,6504957.16,0.229999999999997
454638.92,6504956.32,0.0799999999999983
454639.12,6504955.53,-0.00999999999999801
454639.31,6504954.75,0.0899999999999963
454639.5,6504953.92,0.109999999999999
454639.69,6504953.15,0.100000000000001
454640.08,6504951.55,0.140000000000001
454640.27,6504950.75,0.130000000000003
454640.47,6504949.93,0.0700000000000003
454640.66,6504949.13,-0.0700000000000003
454640.85,6504948.35,0.0399999999999991
454641.45,6504945.91,0.0600000000000023
454641.64,6504945.11,0.140000000000001
454641.83,6504944.32,0
454642.22,6504942.69,0.0600000000000023
454642.62,6504941.05,-0.00999999999999801
454642.82,6504940.25,0.0499999999999972
454643.01,6504939.46,0.0899999999999963
454643.2,6504938.65,0.0600000000000023
454643.59,6504937.06,0.119999999999997
454643.79,6504936.24,0.159999999999997
454643.98,6504935.45,0.210000000000001
454644.17,6504934.64,0.200000000000003
454644.37,6504933.82,0.130000000000003
454644.57,6504933.01,0.189999999999998
454644.76,6504932.22,0.0600000000000023
454644.96,6504931.41,0.100000000000001
454645.15,6504930.59,0.149999999999999
454645.35,6504929.8,0.170000000000002
454645.54,6504928.99,0.18
454645.74,6504928.18,0.0799999999999983
454645.93,6504927.4,0.0700000000000003
454646.12,6504926.59,0.0899999999999963
454646.32,6504925.79,0.0700000000000003
454646.7,6504924.2,0.119999999999997
454647.1,6504922.57,0.0600000000000023
454647.29,6504921.77,0.140000000000001
454647.49,6504920.94,0.109999999999999
454647.88,6504919.35,0.0499999999999972
454648.07,6504918.55,0.0899999999999963
454648.27,6504917.72,0.0899999999999963
454648.86,6504915.29,0.130000000000003
454649.06,6504914.46,0.0399999999999991
454649.25,6504913.69,0.140000000000001
454649.64,6504912.07,0.119999999999997
454650.23,6504909.65,0.210000000000001
454650.42,6504908.84,0.189999999999998
454650.62,6504908.02,0.100000000000001
454651.01,6504906.4,0.18
454651.21,6504905.59,0.149999999999999
454652.38,6504900.76,-0.00999999999999801
454652.57,6504899.98,0
454652.96,6504898.36,0
454653.16,6504897.55,0.0300000000000011
454653.35,6504896.74,0.0200000000000031
454653.55,6504895.95,0.0799999999999983
454653.75,6504895.12,0.0300000000000011
454653.94,6504894.33,0.0799999999999983
454654.34,6504892.69,0.0600000000000023
454654.73,6504891.06,0.0300000000000011
454654.93,6504890.26,0.109999999999999
454655.12,6504889.46,0.119999999999997
454655.31,6504888.65,0.140000000000001
454655.51,6504887.84,0.0200000000000031
454655.7,6504887.05,0.170000000000002
454656.09,6504885.44,0.149999999999999
454656.3,6504884.61,0.130000000000003
454656.49,6504883.81,0.25
454656.69,6504882.99,0.149999999999999
454656.88,6504882.18,0.0899999999999963
454657.08,6504881.36,0.119999999999997
454657.48,6504879.73,0.119999999999997
454657.66,6504878.96,0.149999999999999
454657.86,6504878.15,0.18
454658.45,6504875.72,0.109999999999999
454629.5,6504999.57,0.0600000000000023
454629.69,6504998.79,0
454630.48,6504995.54,0.0300000000000011
454630.66,6504994.77,0.0700000000000003
454630.86,6504993.93,0.0700000000000003
454631.05,6504993.16,0.00999999999999801
454631.44,6504991.56,0.159999999999997
454631.83,6504989.96,0.259999999999998
454632.02,6504989.15,0.289999999999999
454632.21,6504988.4,0.339999999999996
454633.0,6504985.1,0
454633.19,6504984.35,0.0200000000000031
454633.39,6504983.51,-0.00999999999999801
454633.58,6504982.72,-0.00999999999999801
454633.77,6504981.94,-0.0399999999999991
454634.16,6504980.35,0.0399999999999991
454634.35,6504979.55,0.0799999999999983
454634.73,6504977.97,0.100000000000001
454634.94,6504977.13,-0.00999999999999801
454635.13,6504976.34,0.0600000000000023
454635.52,6504974.72,0.140000000000001
454635.71,6504973.96,0.100000000000001
454635.91,6504973.13,0.18
454636.1,6504972.32,0.170000000000002
454636.5,6504970.68,0.0300000000000011
454636.69,6504969.89,0.0499999999999972
454636.88,6504969.08,0.0300000000000011
454637.26,6504967.53,0.109999999999999
454637.47,6504966.69,0.0899999999999963
454638.05,6504964.26,0.18
454638.64,6504961.84,0.229999999999997
454639.22,6504959.44,0.100000000000001
454639.61,6504957.81,0.0799999999999983
454639.8,6504957.05,0.0200000000000031
454640.0,6504956.22,0.0399999999999991
454640.19,6504955.43,0.0499999999999972
454640.38,6504954.65,0.159999999999997
454640.58,6504953.82,0.109999999999999
454641.16,6504951.43,0.0499999999999972
454641.35,6504950.64,0.109999999999999
454641.56,6504949.79,0
454641.93,6504948.25,0.0200000000000031
454642.14,6504947.39,0.0399999999999991
454642.33,6504946.6,0.0600000000000023
454642.73,6504944.95,0
454642.92,6504944.17,0.0200000000000031
454643.11,6504943.35,0.0600000000000023
454643.3,6504942.59,0.130000000000003
454643.7,6504940.93,0.0799999999999983
454644.08,6504939.37,0.119999999999997
454644.29,6504938.53,0.140000000000001
454644.47,6504937.76,0.18
454644.68,6504936.9,0.159999999999997
454644.86,6504936.14,0.189999999999998
454645.06,6504935.32,0.270000000000003
454645.26,6504934.5,0.119999999999997
454645.44,6504933.73,0.200000000000003
454645.84,6504932.1,0.100000000000001
454646.03,6504931.33,0.0899999999999963
454646.23,6504930.49,0.109999999999999
454646.42,6504929.71,0.100000000000001
454646.62,6504928.88,0.0700000000000003
454646.82,6504928.07,0
454647.2,6504926.49,0.200000000000003
454647.59,6504924.88,0.140000000000001
454647.79,6504924.05,0.140000000000001
454647.98,6504923.27,0.119999999999997
454648.38,6504921.63,0.0499999999999972
454648.57,6504920.84,0.100000000000001
454648.77,6504920.0,0.0399999999999991
454649.16,6504918.4,0.130000000000003
454649.35,6504917.59,0.0899999999999963
454649.54,6504916.82,0.0200000000000031
454649.74,6504915.99,0.100000000000001
454649.94,6504915.18,0.140000000000001
454650.13,6504914.39,0.170000000000002
454650.33,6504913.55,0.18
454650.52,6504912.77,0.140000000000001
454650.72,6504911.94,0.149999999999999
454651.32,6504909.49,0.170000000000002
454651.5,6504908.73,0.280000000000001
454651.9,6504907.1,0.149999999999999
454652.67,6504903.9,0
454652.88,6504903.06,-0.00999999999999801
454653.25,6504901.48,0.0799999999999983
454653.65,6504899.86,-0.00999999999999801
454654.04,6504898.25,0.0700000000000003
454654.23,6504897.46,0.0700000000000003
454654.44,6504896.59,-0.00999999999999801
454654.63,6504895.82,0.100000000000001
454654.83,6504895.0,0.130000000000003
454655.03,6504894.14,0.0700000000000003
454655.21,6504893.4,0.0600000000000023
454655.42,6504892.56,0.0799999999999983
454655.6,6504891.79,0.189999999999998
454655.8,6504890.98,0.18
454656.01,6504890.13,0.130000000000003
454656.19,6504889.37,0.0799999999999983
454656.59,6504887.71,0.130000000000003
454656.99,6504886.07,0.149999999999999
454657.17,6504885.3,0.130000000000003
454657.37,6504884.49,0.130000000000003
454657.57,6504883.65,0.18
454657.76,6504882.88,0.109999999999999
454657.96,6504882.05,0.0899999999999963
454658.15,6504881.26,0.109999999999999
454658.34,6504880.47,0.229999999999997
454658.55,6504879.63,0.109999999999999
454658.73,6504878.87,0.100000000000001
454658.93,6504878.06,0.119999999999997
454659.32,6504876.44,0.0399999999999991
454630.53,6504999.66,0.00999999999999801
454630.72,6504998.85,0
454631.3,6504996.46,0.119999999999997
454631.49,6504995.67,0.109999999999999
454631.68,6504994.88,0.119999999999997
454631.89,6504994.05,0.170000000000002
454632.07,6504993.26,0.229999999999997
454632.27,6504992.47,0.18
454632.47,6504991.64,0.270000000000003
454632.66,6504990.85,0.210000000000001
454632.85,6504990.04,0.240000000000002
454634.41,6504983.63,0.0300000000000011
454634.6,6504982.83,0.0200000000000031
454634.99,6504981.24,0.0899999999999963
454635.18,6504980.46,0.0899999999999963
454635.38,6504979.64,0.00999999999999801
454635.57,6504978.82,0.0899999999999963
454635.77,6504978.03,0.109999999999999
454635.96,6504977.24,0.140000000000001
454636.15,6504976.43,0.0899999999999963
454636.34,6504975.64,0.310000000000002
454637.13,6504972.39,0.130000000000003
454637.32,6504971.61,0.0799999999999983
454637.71,6504970.0,0.0700000000000003
454637.91,6504969.2,0.149999999999999
454638.1,6504968.39,0.0700000000000003
454638.29,6504967.59,0.18
454638.49,6504966.77,0.189999999999998
454638.88,6504965.17,0.189999999999998
454639.08,6504964.36,0.210000000000001
454640.05,6504960.33,0.0200000000000031
454640.24,6504959.57,0.0499999999999972
454640.82,6504957.17,0.00999999999999801
454641.02,6504956.35,0.0600000000000023
454641.4,6504954.77,0.0499999999999972
454641.61,6504953.91,0.119999999999997
454642.18,6504951.54,0.109999999999999
